dtstart,dtend,dtstamp,created,description,last-modified,location,sequence,status,summary
"2021-09-14T10:00:00","2021-09-14T12:00:00","2023-11-14T20:34:34Z","2021-09-14T23:00:33Z","","2021-11-20T07:28:22Z","","2","CONFIRMED","Saad's Office Hours"
"2021-07-24T09:00:00","2021-07-24T09:45:00","2023-11-14T20:34:34Z","2020-04-12T01:06:01Z","","2021-11-20T07:29:06Z","","4","CONFIRMED","Sit-down Breakfast"
"2021-11-18T16:00:00","2021-11-18T17:00:00","2023-11-14T20:34:34Z","2021-11-17T20:21:28Z","","2021-11-20T23:31:23Z","","0","CONFIRMED","Office Hours: Jaime "
"2021-12-05T14:00:00Z","2021-12-05T15:00:00Z","2023-11-14T20:34:34Z","2021-11-23T20:25:10Z","","2021-11-23T20:25:10Z","","0","CONFIRMED","BTT Workshop"
"2021-09-29T12:00:00","2021-09-29T17:30:00","2023-11-14T20:34:34Z","2021-09-28T16:38:29Z","","2021-11-28T23:49:02Z","","2","CONFIRMED","Covenant Internship"
"2021-09-28T12:45:00","2021-09-28T15:30:00","2023-11-14T20:34:34Z","2021-09-28T16:38:09Z","","2021-11-28T23:49:06Z","","2","CONFIRMED","Covenant Internship"
"2021-09-29T15:00:00","2021-09-29T16:00:00","2023-11-14T20:34:34Z","2021-09-29T14:20:59Z","","2021-12-06T21:00:45Z","","3","CONFIRMED","One-on-One w/ Shanique"
"2021-08-25T10:00:00","2021-08-25T12:00:00","2023-11-14T20:34:34Z","2021-08-25T01:32:44Z","","2021-12-06T21:00:50Z","","1","CONFIRMED","Codepath"
"2021-09-01T10:00:00","2021-09-01T12:00:00","2023-11-14T20:34:34Z","2021-08-25T01:32:44Z","","2021-12-06T21:00:50Z","","3","CONFIRMED","Codepath"
"2022-01-23","2022-01-24","2023-11-14T20:34:34Z","2021-12-07T08:50:41Z","","2021-12-07T08:50:41Z","","0","CONFIRMED","PreWork Due for CyberSecurity!"
"2022-01-23T17:00:00Z","2022-01-23T20:00:00Z","2023-11-14T20:34:34Z","2021-12-07T08:52:21Z","","2021-12-07T08:52:21Z","","0","CONFIRMED","CodePath: CyberSecurity"
"2021-12-07T23:00:00Z","2021-12-08T02:00:00Z","2023-11-14T20:34:34Z","2021-11-23T20:22:30Z","https://urldefense.proofpoint.com/v2/url?u=https-3A__us02web.zoom.us_j_83709992117-3Fpwd-3DWDRxajF5OWJFdUMwZUFpTm9haDlMZz09&d=DwMFAg&c=mRWFL96tuqj9V0Jjj4h40ddo0XsmttALwKjAEOCyUjY&r=ycKthRMbMUFPmS0pb70QTb13yX3JHgdNpy7hg4X8MYHOO6ZdnrJPDsvSajM1irlE&m=JFVFtj5CltOU9fBDosB6zlzqKHZXqF_Tgh840fBQuAo&s=2UZZw8sPoAD9MDwl2D5geINhZRehWMiBaVJ2crrygKY&e=","2021-12-07T20:46:33Z","","0","CONFIRMED","Sprinternship Python Workshop"
"2021-12-08T18:00:00Z","2021-12-08T19:00:00Z","2023-11-14T20:34:34Z","2021-12-08T16:15:20Z","<a href=https://email.recsolu.com/ss/c/z94ux9oUgz6ddYORDFDo4Ze-YX_8kJu0iOrqGKM1yWlvoI54e7_-e-4UQQ3NjnObc2b4PMOcdrd8tHxgahLxqalT_wVfT_7S6s6u22HC-qwpGVxUDe6RMPouL17fVHJ1/3ho/kffPhUtZSBuHHegRqocfxw/h2/BQQbZtxCPUdLKnr5rfx5G6ffcf_NsOxFgRsUTS2yYBQ id=ow544 __is_owner=true>https://bloomberg.zoom.us/j/94478806113?pwd=NHZ2c3lSVFlwRVBPQm5xcGl5UFhUZz09</a>","2021-12-08T16:15:20Z","","0","CONFIRMED","Bloomberg Session"
"2021-12-14T19:00:00Z","2021-12-14T20:00:00Z","2023-11-14T20:34:34Z","2021-12-14T15:06:25Z","<a href=https://us02web.zoom.us/j/2884158105 id=ow392 __is_owner=true>https://us02web.zoom.us/j/2884158105</a>","2021-12-14T15:06:48Z","","0","CONFIRMED","Oral Exam"
"2021-12-02T01:30:00Z","2021-12-02T04:00:00Z","2023-11-14T20:34:34Z","2021-12-19T18:19:17Z","","2021-12-19T18:19:17Z","","0","CONFIRMED","Codepath work"
"2021-09-22T17:30:00","2021-09-22T21:30:00","2023-11-14T20:34:34Z","2021-09-01T17:53:11Z","","2021-12-22T22:31:19Z","","3","CONFIRMED","German Tutoring Availible"
"2021-10-18T17:30:00","2021-10-18T20:45:00","2023-11-14T20:34:34Z","2021-09-01T17:53:11Z","","2021-12-22T22:31:19Z","","3","CONFIRMED","German Tutoring Availible"
"2021-10-20T17:30:00","2021-10-20T20:30:00","2023-11-14T20:34:34Z","2021-09-01T17:53:11Z","","2021-12-22T22:31:19Z","","3","CONFIRMED","German Tutoring Availible"
"2021-09-27T17:30:00","2021-09-27T20:30:00","2023-11-14T20:34:34Z","2021-09-01T17:53:11Z","","2021-12-22T22:31:19Z","","3","CONFIRMED","German Tutoring Availible"
"2021-08-25T17:35:00","2021-08-25T18:50:00","2023-11-14T20:34:34Z","2021-07-22T22:19:12Z","","2021-12-22T22:31:24Z","","1","CONFIRMED","German: Lecture Block"
"2021-09-29T17:35:00","2021-09-29T18:50:00","2023-11-14T20:34:34Z","2021-07-22T22:19:12Z","https://us02web.zoom.us/j/83253182457","2021-12-22T22:31:24Z","","1","CONFIRMED","German: Lecture Block"
"2021-09-23T08:00:00","2021-09-23T11:00:00","2023-11-14T20:34:34Z","2021-09-09T22:06:32Z","","2021-12-22T22:31:31Z","","1","CONFIRMED","Gigi's Daycare Work Block"
"2021-08-26T12:10:00","2021-08-26T13:00:00","2023-11-14T20:34:34Z","2021-07-22T22:40:50Z","","2021-12-22T22:31:36Z","","0","CONFIRMED","CSCI 150: Recitation"
"2021-08-26T13:10:00","2021-08-26T14:25:00","2023-11-14T20:34:34Z","2021-07-22T22:43:00Z","","2021-12-22T22:31:42Z","","0","CONFIRMED","CSCI 150: Lecture"
"2021-12-02T14:15:00","2021-12-02T15:15:00","2023-11-14T20:34:34Z","2021-11-17T20:21:28Z","","2021-12-22T22:31:47Z","","1","CONFIRMED","Office Hours: Jaime "
"2021-09-16T12:00:00","2021-09-16T16:00:00","2023-11-14T20:34:34Z","2021-09-08T20:15:07Z","","2021-12-22T22:31:51Z","","0","CONFIRMED","Purple Apron Pantry Open"
"2021-09-24T08:00:00","2021-09-24T11:00:00","2023-11-14T20:34:34Z","2021-09-09T22:06:54Z","","2021-12-22T22:32:07Z","","0","CONFIRMED","Gigi's Daycare Work Block"
"2021-09-24T08:00:00","2021-09-24T14:00:00","2023-11-14T20:34:34Z","2021-09-09T22:06:54Z","","2021-12-22T22:32:07Z","","0","CONFIRMED","Gigi's Daycare Work Block"
"2021-10-01T08:00:00","2021-10-01T14:00:00","2023-11-14T20:34:34Z","2021-09-09T22:06:54Z","","2021-12-22T22:32:07Z","","0","CONFIRMED","Gigi's Daycare Work Block"
"2021-09-14T15:45:00","2021-09-14T17:00:00","2023-11-14T20:34:34Z","2021-07-22T22:44:04Z","","2021-12-22T22:33:20Z","","2","CONFIRMED","PHILO: Lecture"
"2021-08-28T12:00:00","2021-08-28T15:00:00","2023-11-14T20:34:34Z","2021-07-22T22:45:10Z","","2021-12-22T22:33:25Z","","0","CONFIRMED","STAT: Lecture"
"2022-01-21","2022-01-25","2023-11-14T20:34:34Z","2021-12-28T21:28:49Z","","2021-12-28T21:28:49Z","","0","CONFIRMED","Ash is Going to Abduct me"
"2022-02-02T18:00:00Z","2022-02-02T19:00:00Z","2023-11-14T20:34:34Z","2022-02-01T06:44:12Z","https://meet.google.com/bjp-jers-dxs","2022-02-01T06:44:32Z","","0","CONFIRMED","Demo Day - Sarks"
"2022-02-01T20:00:00Z","2022-02-01T21:00:00Z","2023-11-14T20:34:34Z","2022-02-01T06:50:10Z","","2022-02-01T06:50:10Z","","0","CONFIRMED","Dolcani Tutoring Block"
"2021-12-27T13:10:00","2021-12-27T15:00:00","2023-11-14T20:34:34Z","2021-11-20T07:41:58Z","","2022-02-01T12:44:51Z","","0","CONFIRMED","MATH 155 - Calculus 2"
"2022-02-04T09:10:00","2022-02-04T11:00:00","2023-11-14T20:34:34Z","2021-11-20T07:41:58Z","","2022-02-01T19:29:05Z","","2","CONFIRMED","MATH 155 - Calculus 2"
"2022-02-09T18:00:00Z","2022-02-09T19:00:00Z","2023-11-14T20:34:34Z","2022-02-01T19:31:50Z","https://us02web.zoom.us/j/8196119114","2022-02-01T19:31:50Z","","0","CONFIRMED","CUNY Tech Prep Info Session"
"2022-02-03T09:10:00","2022-02-03T11:00:00","2023-11-14T20:34:34Z","2021-11-20T07:41:58Z","","2022-02-01T19:33:43Z","","2","CONFIRMED","MATH 155 - Calculus 2"
"2021-12-27T09:45:00","2021-12-27T11:00:00","2023-11-14T20:34:34Z","2021-11-20T07:40:26Z","","2022-02-01T19:34:18Z","","0","CONFIRMED","GERMN 201 - Intermediate German I"
"2021-12-27T17:35:00","2021-12-27T18:50:00","2023-11-14T20:34:34Z","2021-11-20T07:30:37Z","<table><tbody><tr><td><br>Gennadiy Maryash</td><td></td></tr></tbody></table>","2022-02-01T19:34:57Z","","2","CONFIRMED","CSCI 160 - Computer Architecture 1"
"2021-12-28T19:00:00","2021-12-28T20:15:00","2023-11-14T20:34:34Z","2021-11-20T07:43:15Z","","2022-02-01T19:35:18Z","","0","CONFIRMED","REL 254 - Tribal Religions"
"2022-02-24T19:00:00Z","2022-02-24T20:00:00Z","2023-11-14T20:34:34Z","2022-02-01T21:33:09Z","<br><dd>https://us06web.zoom.us/meeting/register/tZcpf-yvrzkvHNcR9GiJsuUN0HUb2vylytuK</dd>","2022-02-01T21:33:30Z","","0","CONFIRMED","Math Anxiety Meeting"
"2022-02-15T22:00:00Z","2022-02-15T23:00:00Z","2023-11-14T20:34:34Z","2022-02-14T16:39:17Z","","2022-02-14T16:39:30Z","","0","CONFIRMED","Calculus 2 Tutoring Block"
"2022-02-18T20:00:00Z","2022-02-18T21:00:00Z","2023-11-14T20:34:34Z","2022-02-14T16:40:18Z","","2022-02-14T16:40:18Z","","0","CONFIRMED","Calculus 2 Tutoring Block"
"2022-02-22T22:00:00Z","2022-02-22T23:00:00Z","2023-11-14T20:34:34Z","2022-02-14T16:42:26Z","","2022-02-14T16:42:26Z","","0","CONFIRMED","Calculus 2 Tutoring Block"
"2022-02-24T22:00:00Z","2022-02-24T23:00:00Z","2023-11-14T20:34:34Z","2022-02-14T16:42:50Z","","2022-02-14T16:42:50Z","","0","CONFIRMED","Calculus 2 Tutoring Block"
"2022-02-14T21:00:00Z","2022-02-14T22:00:00Z","2023-11-14T20:34:34Z","2022-02-14T18:49:09Z","","2022-02-14T18:49:09Z","","0","CONFIRMED","Calculus 2 Tutoring Block"
"2022-02-18T17:15:00Z","2022-02-18T18:15:00Z","2023-11-14T20:34:34Z","2022-02-16T15:49:42Z","","2022-02-16T15:49:42Z","","0","CONFIRMED","Call with Evalynn Sierra"
"2022-02-19T18:00:00Z","2022-02-19T19:00:00Z","2023-11-14T20:34:34Z","2022-02-16T16:00:24Z","","2022-02-16T16:00:24Z","","0","CONFIRMED","Alum Panel"
"2022-02-18T15:00:00Z","2022-02-18T17:00:00Z","2023-11-14T20:34:34Z","2022-02-17T17:10:05Z","","2022-02-17T17:10:05Z","","0","CONFIRMED","C.S 160 Tutoring Block"
"2022-02-23T18:00:00Z","2022-02-23T19:00:00Z","2023-11-14T20:34:34Z","2022-02-18T18:26:48Z","","2022-02-18T18:26:48Z","515 Audubon Ave, New York, NY 10040, USA","0","CONFIRMED","Annual Health Appointment"
"2022-02-25T20:30:00Z","2022-02-25T21:30:00Z","2023-11-14T20:34:34Z","2022-02-25T16:14:42Z","","2022-02-25T16:14:42Z","","0","CONFIRMED","Employee Health PPE Check-in"
"2022-07-13","2022-07-14","2023-11-14T20:34:34Z","2022-02-27T19:22:03Z","","2022-02-27T19:22:03Z","","0","CONFIRMED","Ash&#39;s Birthday"
"2022-03-04T18:00:00Z","2022-03-04T19:00:00Z","2023-11-14T20:34:34Z","2022-03-01T22:50:05Z","","2022-03-01T22:50:05Z","","0","CONFIRMED","Cuny Career Connect Summer Interview"
"2022-02-21T15:00:00","2022-02-21T18:00:00","2023-11-14T20:34:34Z","2022-02-14T16:47:57Z","","2022-03-07T22:27:51Z","Faculty Lounge; 8th Floor of Hunter West","0","CONFIRMED","German Tutoring Block"
"2022-02-21T16:15:00","2022-02-21T17:15:00","2023-11-14T20:34:34Z","2022-02-14T16:58:33Z","","2022-03-08T16:42:00Z","","0","CONFIRMED","Prof Maryash Office Hours"
"2022-04-01T17:45:00Z","2022-04-01T18:45:00Z","2023-11-14T20:34:34Z","2022-03-14T19:01:37Z","Recruit Email Account is inviting you to a scheduled Zoom meeting.\n\nJoin Zoom Meeting\nhttps://jjay-cuny.zoom.us/w/85382926522?tk=NZ-uOd7wt-0mX3CCcD3Q645MJPdS6Ko4KY-KtJlrWno.DQMAAAAT4TgQuhZiU1ZpOW1IMVJOV2UtaUlYb3JRYWF3AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA&pwd=WnF5WE8zUDFGaUZVMzJCOGpmT3IxQT09\n\nMeeting ID: 853 8292 6522\nPasscode: 240651\nOne tap mobile\n+19292056099,,85382926522#,,,,*240651# US (New York)\n+13017158592,,85382926522#,,,,*240651# US (Washington DC)\n\nDial by your location\n        +1 929 205 6099 US (New York)\n        +1 301 715 8592 US (Washington DC)\n        +1 312 626 6799 US (Chicago)\n        +1 669 900 6833 US (San Jose)\n        +1 253 215 8782 US (Tacoma)\n        +1 346 248 7799 US (Houston)\nMeeting ID: 853 8292 6522\nPasscode: 240651\nFind your local number: https://jjay-cuny.zoom.us/u/kcBiDBcKZg\n\nJoin by SIP\n85382926522@zoomcrc.com\n\nJoin by H.323\n162.255.37.11 (US West)\n162.255.36.11 (US East)\n115.114.131.7 (India Mumbai)\n115.114.115.7 (India Hyderabad)\n213.19.144.110 (Amsterdam Netherlands)\n213.244.140.110 (Germany)\n103.122.166.55 (Australia Sydney)\n103.122.167.55 (Australia Melbourne)\n149.137.40.110 (Singapore)\n64.211.144.160 (Brazil)\n149.137.68.253 (Mexico)\n69.174.57.160 (Canada Toronto)\n65.39.152.160 (Canada Vancouver)\n207.226.132.110 (Japan Tokyo)\n149.137.24.110 (Japan Osaka)\nMeeting ID: 853 8292 6522\nPasscode: 240651\n\n","2022-03-14T19:01:37Z","https://jjay-cuny.zoom.us/w/85382926522?tk=NZ-uOd7wt-0mX3CCcD3Q645MJPdS6Ko4KY-KtJlrWno.DQMAAAAT4TgQuhZiU1ZpOW1IMVJOV2UtaUlYb3JRYWF3AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA&pwd=WnF5WE8zUDFGaUZVMzJCOGpmT3IxQT09","0","CONFIRMED","Career Chats: Behavioral Analyst Unit of the FBI"
"2022-03-16T17:00:00Z","2022-03-16T18:00:00Z","2023-11-14T20:34:34Z","2022-03-16T15:55:41Z","","2022-03-16T16:49:47Z","","3","CONFIRMED","Calc2 Tutoring"
"2022-03-23T16:15:00Z","2022-03-23T16:30:00Z","2023-11-14T20:34:34Z","2022-03-23T14:41:44Z","https://huntercollege.zoom.us/j/82441584840?pwd=aEhTODFYTjJGckc5aE9ReW5ZU1ZWdz09","2022-03-23T14:41:44Z","","0","CONFIRMED","Financial Aid"
"2022-04-27T11:30:00Z","2022-04-27T12:30:00Z","2023-11-14T20:34:34Z","2022-03-28T17:28:13Z","Remember:\nBank Statement \nState ID \nPassport\nSocial Security Card\nApplication for Permit (filled and printed, bring spare incase)\n~ 130$","2022-03-28T17:32:41Z","1350 Commerce Ave, Bronx, NY 10461, USA","1","CONFIRMED","DMV Test"
"2022-04-16T10:00:00Z","2022-04-16T11:30:00Z","2023-11-14T20:34:34Z","2022-03-28T20:39:00Z","","2022-03-28T20:39:00Z","","0","CONFIRMED","Mendez's Flight"
"2022-05-18","2022-05-19","2023-11-14T20:34:34Z","2022-04-01T15:26:46Z","","2022-04-01T15:26:46Z","","0","CONFIRMED","CSCI 160 - Final Exam"
"2022-04-04T18:00:00Z","2022-04-04T19:00:00Z","2023-11-14T20:34:34Z","2022-04-01T17:42:49Z","Check in at the front desk at 1119 East","2022-04-01T17:42:49Z","","0","CONFIRMED","Academic Planning with Joseline"
"2022-04-06T20:30:00Z","2022-04-06T21:30:00Z","2023-11-14T20:34:34Z","2022-04-04T19:13:12Z","Office is North 1000-E","2022-04-04T19:13:12Z","","0","CONFIRMED","Program advising Eric Schweitzer"
"2022-04-08T19:00:00Z","2022-04-08T19:45:00Z","2023-11-14T20:34:34Z","2022-04-08T14:02:28Z","","2022-04-08T14:02:28Z","","0","CONFIRMED","Calc2 Tutoring Block"
"2022-04-08T17:00:00Z","2022-04-08T18:00:00Z","2023-11-14T20:34:34Z","2022-04-08T14:03:04Z","","2022-04-08T14:03:04Z","","0","CONFIRMED","Appt WX"
"2022-04-20T23:30:00Z","2022-04-21T00:30:00Z","2023-11-14T20:34:34Z","2022-04-20T21:27:41Z","The Honey Well\n3604 Broadway, New York, NY 10031","2022-04-20T21:27:41Z","3604 Broadway, New York, NY 10031","0","CONFIRMED","Reservation at The Honey Well"
"2022-04-29T18:00:00Z","2022-04-29T19:00:00Z","2023-11-14T20:34:34Z","2022-04-25T15:42:56Z","","2022-04-25T15:42:56Z","828 E 149th St, Bronx, NY 10455, USA","0","CONFIRMED","Appt with John Fadel"
"2022-05-20T20:00:00Z","2022-05-20T21:00:00Z","2023-11-14T20:34:34Z","2022-05-20T15:18:30Z","","2022-05-20T15:18:30Z","","0","CONFIRMED","Appt"
"2022-01-31T09:45:00","2022-01-31T11:00:00","2023-11-14T20:34:34Z","2021-11-20T07:40:26Z","","2022-05-20T15:21:04Z","","1","CONFIRMED","GERMN 201 - Intermediate German I"
"2022-02-22T11:00:00","2022-02-22T12:15:00","2023-11-14T20:34:34Z","2022-02-14T16:57:09Z","","2022-05-20T15:21:09Z","","0","CONFIRMED","CSCI 160 Tutoring Block"
"2022-02-21T14:00:00","2022-02-21T16:00:00","2023-11-14T20:34:34Z","2022-02-14T16:51:16Z","","2022-05-20T15:21:16Z","","0","CONFIRMED","Prof Kuhn-Osius Office Hours"
"2022-02-08T09:10:00","2022-02-08T11:00:00","2023-11-14T20:34:34Z","2021-11-20T07:41:58Z","","2022-05-20T15:21:21Z","","5","CONFIRMED","MATH 155 - Calculus 2"
"2022-02-22T12:00:00","2022-02-22T15:00:00","2023-11-14T20:34:34Z","2022-02-14T16:48:50Z","","2022-05-20T15:21:25Z","602B Hunter East - Inside the Library","1","CONFIRMED","German Tutoring Block"
"2022-03-08T16:00:00","2022-03-08T17:00:00","2023-11-14T20:34:34Z","2022-03-08T16:41:34Z","","2022-05-20T15:21:30Z","","2","CONFIRMED","Calc 2 Group Tutoring"
"2022-03-14T20:00:00","2022-03-14T21:00:00","2023-11-14T20:34:34Z","2022-03-08T18:51:19Z","<a href=https://us02web.zoom.us/j/4623000076?pwd=RWxkeHNKY0pUUEY3VVRXUVY4TS85QT09 id=ow1168 __is_owner=true><u>https://us02web.zoom.us/j/4623000076?pwd=RWxkeHNKY0pUUEY3VVRXUVY4TS85QT09</u></a>","2022-05-20T15:21:36Z","","0","CONFIRMED","Sayuri Beaumont: German Tutoring Available"
"2022-01-31T17:35:00","2022-01-31T18:50:00","2023-11-14T20:34:34Z","2021-11-20T07:30:37Z","<table><tbody><tr><td><br>Gennadiy Maryash</td><td></td></tr></tbody></table>","2022-05-20T15:21:41Z","","3","CONFIRMED","CSCI 160 - Computer Architecture 1"
"2022-02-01T19:00:00","2022-02-01T20:15:00","2023-11-14T20:34:34Z","2021-11-20T07:43:15Z","","2022-05-20T15:21:46Z","","1","CONFIRMED","REL 254 - Tribal Religions"
"2021-09-17T08:00:00","2021-09-17T13:00:00","2023-11-14T20:34:34Z","2021-08-27T16:12:36Z","","2022-05-23T10:00:42Z","","3","CONFIRMED","Gigi's Daycare Work Block"
"2021-09-14T08:00:00","2021-09-14T14:00:00","2023-11-14T20:34:34Z","2021-08-27T16:12:36Z","","2022-05-23T10:00:42Z","","3","CONFIRMED","Gigi's Daycare Work Block"
"2021-11-08T16:30:00","2021-11-08T17:30:00","2023-11-14T20:34:34Z","2021-11-02T23:02:29Z","","2022-05-23T10:00:44Z","","1","CONFIRMED","Discrete Tutoring"
"2021-07-22T23:00:00","2021-07-22T23:30:00","2023-11-14T20:34:34Z","2020-04-12T01:04:35Z","","2022-05-23T10:00:45Z","","3","CONFIRMED","Nighttime Routine"
"2022-05-23T14:30:00","2022-05-23T16:03:00","2023-11-14T20:34:34Z","2022-05-23T21:06:21Z","","2022-05-23T21:06:42Z","","1","CONFIRMED","CSCI: Recitation"
"2022-05-23T11:40:00","2022-05-23T14:00:00","2023-11-14T20:34:34Z","2022-05-23T21:04:43Z","North Building 1001C","2022-05-23T21:07:04Z","","0","CONFIRMED","CSCI:  135 Lecture"
"2022-05-23T11:40:00","2022-05-23T14:00:00","2023-11-14T20:34:34Z","2022-05-23T21:04:43Z","North Building 1001C","2022-05-23T21:07:04Z","","0","CONFIRMED","CSCI:  135 Lecture"
"2022-06-23","2022-06-27","2023-11-14T20:34:34Z","2022-05-30T20:50:08Z","Chelsea Hotel\nToronto\n+1 416-595-1975\n\nCheck-in: Jun 23, 2022 15:00\nCheck-out: Jun 26, 2022 00:00\n","2022-05-30T20:50:08Z","Chelsea Hotel, Toronto","0","CONFIRMED","Stay at Chelsea Hotel"
"2022-06-30","2022-07-06","2023-11-14T20:34:34Z","2022-05-30T23:52:01Z","Entire home/apt hosted by Anastasia\n3173 West 38th Street #1, Cleveland, OH 44109, United States\n\nCheck-in: Jun 30, 2022 16:00\nCheck-out: Jul 5, 2022 11:00\n","2022-05-30T23:52:01Z","3173 West 38th Street #1, Cleveland, OH 44109, United States","0","CONFIRMED","Stay at Entire home/apt hosted by Anastasia"
"2022-08-25T17:30:00","2022-08-25T18:45:00","2023-11-14T20:34:34Z","2022-06-01T19:02:17Z","W714 Shankar","2022-06-01T19:02:17Z","","0","CONFIRMED","CSCI 260"
"2022-08-25T10:00:00","2022-08-25T11:15:00","2023-11-14T20:34:34Z","2022-06-01T19:08:30Z","W611 Nicolai ","2022-06-01T19:09:26Z","","1","CONFIRMED","GERMN 202"
"2022-06-23T15:30:00Z","2022-06-23T17:10:00Z","2023-11-14T20:34:34Z","2022-05-30T20:50:08Z","Air Canada flight 709\nNew York LGA 11:30 (local time) - Toronto YYZ 13:10 (local time)\n\nConfirmation number: 3FVZOZ","2022-06-23T17:17:31Z","New York LGA","0","CONFIRMED","Flight to Toronto (AC 709)"
"2022-06-26T12:00:00Z","2022-06-26T13:31:00Z","2023-11-14T20:34:34Z","2022-05-30T20:50:08Z","Air Canada flight 702\nToronto YYZ 08:00 (local time) - New York LGA 09:31 (local time)\n\nConfirmation number: 3FVZOZ","2022-06-26T13:35:05Z","Toronto YYZ","0","CONFIRMED","Flight to New York (AC 702)"
"2022-07-01T20:00:00Z","2022-07-01T21:00:00Z","2023-11-14T20:34:34Z","2022-06-29T23:31:06Z","","2022-06-29T23:31:06Z","","0","CONFIRMED","QED Internship Meeting"
"2022-06-30T13:00:00Z","2022-06-30T14:46:00Z","2023-11-14T20:34:34Z","2022-05-30T23:17:16Z","American Airlines flight 4590\nNew York LGA 09:00 (local time) - Cleveland CLE 10:46 (local time)\n\nConfirmation number: VUDLUL","2022-06-30T10:54:43Z","New York LGA","0","CONFIRMED","Flight to Cleveland (AA 4590)"
"2022-07-05T17:50:00Z","2022-07-05T19:29:00Z","2023-11-14T20:34:34Z","2022-05-30T23:17:16Z","American Airlines flight 4895\nCleveland CLE 13:50 (local time) - New York LGA 15:29 (local time)\n\nConfirmation number: VUDLUL","2022-07-04T18:27:44Z","Cleveland CLE","0","CONFIRMED","Flight to New York (AA 4895)"
"2022-07-12T13:00:00Z","2022-07-12T22:00:00Z","2023-11-14T20:34:34Z","2022-07-11T18:35:44Z","","2022-07-11T18:35:44Z","","0","CONFIRMED","CUNY Career Connect"
"2022-07-19T09:00:00","2022-07-19T17:00:00","2023-11-14T20:34:34Z","2022-07-20T16:35:01Z","","2022-07-20T16:35:25Z","","1","CONFIRMED","CCC - Social Media Management "
"2022-07-20T22:00:00Z","2022-07-20T23:00:00Z","2023-11-14T20:34:34Z","2022-07-20T16:34:09Z","https://www.google.com/url?q=https://us02web.zoom.us/j/81442493769?pwd%3DcTZYK1AwLy8rT2hlbVNuclFmNmpYQT09&sa=D&source=calendar&ust=1658754320073022&usg=AOvVaw2ludocH11zgoBbJvUzLq0_","2022-07-20T16:36:00Z","","0","CONFIRMED","CCC Meeting"
"2022-07-28T15:00:00Z","2022-07-28T15:30:00Z","2023-11-14T20:34:34Z","2022-07-22T10:37:55Z","-::~:~::~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~::~:~::-\nJoin with Google Meet: https://meet.google.com/jnr-abux-hqi\nOr dial: (US) +1 857-540-5429 PIN: 289886760#\nMore phone numbers: https://tel.meet/jnr-abux-hqi?pin=9512394622598&hs=7\n\nLearn more about Meet at: https://support.google.com/a/users/answer/9282720\n\nPlease do not edit this section.\n-::~:~::~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~::~:~::-","2022-07-22T14:08:11Z","","0","CONFIRMED","Carla/lee"
"2022-08-10T19:30:00Z","2022-08-10T20:30:00Z","2023-11-14T20:34:34Z","2022-08-07T15:44:51Z","","2022-08-07T15:44:51Z","","0","CONFIRMED","Isabella Meeting"
"2022-08-09T17:00:00Z","2022-08-09T17:15:00Z","2023-11-14T20:34:34Z","2022-08-08T19:07:15Z","Carla Sanchez is inviting you to a scheduled Zoom meeting.\n\nJoin Zoom Meeting\nhttps://us04web.zoom.us/j/75971060577?pwd=qHTAzl07HufFQa-JP9Up6-B0GBCWLj.1\n\nMeeting ID: 759 7106 0577\nPasscode: xYafv4\n\n","2022-08-08T19:07:15Z","https://us04web.zoom.us/j/75971060577?pwd=qHTAzl07HufFQa-JP9Up6-B0GBCWLj.1","0","CONFIRMED","Carla Sanchez - Information Session"
"2022-08-26T08:30:00","2022-08-26T09:45:00","2023-11-14T20:34:34Z","2022-06-01T19:07:03Z","W714 Ligorio<br><br><a href=https://www.ligoriotiziana.info/csci-235-fall-2022-course-schedule/ id=ow421 __is_owner=true>https://www.ligoriotiziana.info/csci-235-fall-2022-course-schedule/</a>","2022-08-25T19:03:51Z","","0","CONFIRMED","CSCI 235"
"2022-08-23T15:00:00Z","2022-08-23T21:00:00Z","2023-11-14T20:34:34Z","2022-08-25T19:09:24Z","","2022-08-25T19:09:24Z","","0","CONFIRMED","Lab 1001B Drop-in Tutoring"
"2022-08-26T16:00:00Z","2022-08-26T17:00:00Z","2023-11-14T20:34:34Z","2022-08-26T12:25:01Z","","2022-08-26T12:25:01Z","","0","CONFIRMED","REU Meeting"
"2022-08-30T19:00:00Z","2022-08-30T20:00:00Z","2023-11-14T20:34:34Z","2022-08-29T22:35:06Z","<a href=https://www.mathopolis.com/questions/q.html?id=3004&amp;t=mif&amp;qs=3004_3005_8508_9050_9051_9052_2612_8509_9053_3006&amp;site=1&amp;ref=2f616c67656272612f73797374656d732d6c696e6561722d6571756174696f6e732d6d617472696365732e68746d6c&amp;title=536f6c76696e672053797374656d73206f66204c696e656172204571756174696f6e73205573696e67204d61747269636573 id=ow538 __is_owner=true>Mathopolis Questions</a>","2022-08-29T22:35:06Z","","0","CONFIRMED","Practice Matrix"
